Date,Fiscal_Year,Province_No,Province,District,Police_Station,Crime_Category,Victim_Demographic,Cases_Reported,Status,Year
2/1/2020,2019/20,1,Koshi,Dhankuta,Dhankuta Sadar PS,Sexual Harassment,Woman,0,Under Investigation,2020
2/1/2020,2019/20,1,Koshi,Taplejung,Phungling PS,Sexual Harassment,Girl-Child,0,Decided,2020
2/1/2020,2019/20,1,Koshi,Sankhuwasabha,Chainpur PS,Sexual Harassment,Woman,0,Decided,2020
2/1/2020,2019/20,1,Koshi,Ilam,Mai Valley PS,Sexual Harassment,Woman,0,Decided,2020
2/1/2020,2019/20,1,Koshi,Solukhumbu,Solukhumbu PS,Sexual Harassment,Girl-Child,0,Under Investigation,2020
2/1/2020,2019/20,1,Koshi,Okhaldhunga,WCSC Okhaldhunga,Sexual Harassment,Girl-Child,0,Filed,2020
2/1/2020,2019/20,1,Koshi,Khotang,Khotang PS,Sexual Harassment,Woman,0,Under Investigation,2020
2/1/2020,2019/20,1,Koshi,Udayapur,WCSC Gaighat,Sexual Harassment,Woman,0,Under Investigation,2020
2/1/2020,2019/20,2,Madhesh,Mahottari,WCSC Gaur,Sexual Harassment,Woman,0,Filed,2020
2/1/2020,2019/20,2,Madhesh,Sarlahi,WCSC Malangwa,Sexual Harassment,Woman,1,Decided,2020
2/1/2020,2019/20,2,Madhesh,Bara,Kalaiya PS,Sexual Harassment,Woman,1,Decided,2020
2/1/2020,2019/20,2,Madhesh,Parsa,Parsa Sadar PS,Sexual Harassment,Woman,1,Decided,2020
2/1/2020,2019/20,2,Madhesh,Rautahat,Rautahat PS,Sexual Harassment,Girl-Child,1,Decided,2020
2/1/2020,2019/20,3,Bagmati,Kathmandu,Gongabu PS,Sexual Harassment,Girl-Child,3,Under Investigation,2020
2/1/2020,2019/20,3,Bagmati,Lalitpur,Lalitpur Metropolitan PS,Sexual Harassment,Woman,0,Filed,2020
2/1/2020,2019/20,3,Bagmati,Sindhulpalchok,Bahrabise PS,Sexual Harassment,Woman,1,Under Investigation,2020
2/1/2020,2019/20,3,Bagmati,Kavre,Panauti PS,Sexual Harassment,Woman,1,Decided,2020
2/1/2020,2019/20,3,Bagmati,Rasuwa,WCSC Rasuwa,Sexual Harassment,Woman,1,Decided,2020
2/1/2020,2019/20,3,Bagmati,Chitwan,WCSC Bharatpur,Sexual Harassment,Girl-Child,2,Under Investigation,2020
2/1/2020,2019/20,3,Bagmati,Dhading,WCSC Nilkantha,Sexual Harassment,Woman,1,Decided,2020
2/1/2020,2019/20,3,Bagmati,Sindhuli,WCSC Sindhuli,Sexual Harassment,Girl-Child,0,Decided,2020
2/1/2020,2019/20,3,Bagmati,Dolakha,WCSC Dolakha,Sexual Harassment,Woman,1,Decided,2020
2/1/2020,2019/20,4,Gandaki,Kaski,WCSC Baidam Pokhara,Sexual Harassment,Woman,0,Filed,2020
2/1/2020,2019/20,4,Gandaki,Syangja,WCSC Syangja,Sexual Harassment,Woman,1,Under Investigation,2020
2/1/2020,2019/20,4,Gandaki,Tanahu,Byas PS,Sexual Harassment,Woman,1,Decided,2020
2/1/2020,2019/20,4,Gandaki,Gorkha,Gorkha Sadar PS,Sexual Harassment,Woman,0,Decided,2020
2/1/2020,2019/20,4,Gandaki,Mustang,WCSC Jomsom,Sexual Harassment,Woman,1,Decided,2020
2/1/2020,2019/20,4,Gandaki,Myagdi,WCSC Baglung,Sexual Harassment,Woman,1,Under Investigation,2020
2/1/2020,2019/20,4,Gandaki,Nawalpur,WCSC Kawasoti,Sexual Harassment,Woman,0,Decided,2020
2/1/2020,2019/20,5,Lumbini,Rupandehi,WCSC Bhairahawa,Sexual Harassment,Woman,1,Decided,2020
2/1/2020,2019/20,5,Lumbini,Arghakhanchi,Arghakhanchi PS,Sexual Harassment,Girl-Child,0,Decided,2020
2/1/2020,2019/20,5,Lumbini,Palpa,Palpa PS,Sexual Harassment,Woman,0,Filed,2020
2/1/2020,2019/20,5,Lumbini,Dang,Tulsipur PS,Sexual Harassment,Woman,0,Decided,2020
2/1/2020,2019/20,5,Lumbini,Banke,Kohalpur PS,Sexual Harassment,Woman,2,Decided,2020
2/1/2020,2019/20,5,Lumbini,Rolpa,Rolpa Sadar PS,Sexual Harassment,Woman,0,Decided,2020
2/1/2020,2019/20,5,Lumbini,Eastern Rukum,WCSC Rukum,Sexual Harassment,Woman,1,Decided,2020
2/1/2020,2019/20,6,Karnali,Surkhet,Birendranagar PS,Sexual Harassment,Woman,0,Decided,2020
2/1/2020,2019/20,6,Karnali,Kalikot,Kalikot PS,Sexual Harassment,Woman,0,Decided,2020
2/1/2020,2019/20,6,Karnali,Mugu,WCSC Gamgadhi,Sexual Harassment,Woman,0,Under Investigation,2020
2/1/2020,2019/20,6,Karnali,Salyan,Bangad Kupinde PS,Sexual Harassment,Woman,1,Decided,2020
2/1/2020,2019/20,6,Karnali,Western Rukum,WCSC Musikot,Sexual Harassment,Woman,0,Decided,2020
2/1/2020,2019/20,6,Karnali,Jajarkot,WCSC Khalanga Jajarkot,Sexual Harassment,Woman,1,Decided,2020
2/1/2020,2019/20,7,Sudurpashchim,Kailali,Tikapur PS,Sexual Harassment,Woman,0,Under Investigation,2020
2/1/2020,2019/20,7,Sudurpashchim,Kanchanpur,WCSC Mahendranagar,Sexual Harassment,Woman,1,Under Investigation,2020
2/1/2020,2019/20,7,Sudurpashchim,Achham,WCSC Sanphebagar,Sexual Harassment,Woman,1,Decided,2020
2/1/2020,2019/20,1,Koshi,Morang,Urlabari PS,Physical Abuse,Woman,1,Under Investigation,2020
2/1/2020,2019/20,1,Koshi,Sunsari,WCSC Inaruwa,Physical Abuse,Woman,0,Decided,2020
2/1/2020,2019/20,1,Koshi,Jhapa,Mechinagar PS,Physical Abuse,Girl-Child,0,Filed,2020
2/1/2020,2019/20,1,Koshi,Sankhuwasabha,WCSC Khandbari,Physical Abuse,Boy-Child,0,Under Investigation,2020
2/1/2020,2019/20,1,Koshi,Terhathum,WCSC Myanglung,Physical Abuse,Girl-Child,0,Under Investigation,2020
2/1/2020,2019/20,1,Koshi,Bhojpur,WCSC Bhojpur,Physical Abuse,Woman,1,Decided,2020
2/1/2020,2019/20,1,Koshi,Solukhumbu,WCSC Salleri,Physical Abuse,Girl-Child,0,Filed,2020
2/1/2020,2019/20,1,Koshi,Udayapur,Triyuga PS,Physical Abuse,Girl-Child,1,Decided,2020
2/1/2020,2019/20,1,Koshi,Panchthar,WCSC Phidim,Physical Abuse,Woman,0,Filed,2020
2/1/2020,2019/20,2,Madhesh,Siraha,WCSC Siraha,Physical Abuse,Woman,1,Decided,2020
2/1/2020,2019/20,2,Madhesh,Saptari,WCSC Rajbiraj,Physical Abuse,Woman,1,Decided,2020
2/1/2020,2019/20,2,Madhesh,Dhanusha,Janakpur PS,Physical Abuse,Woman,1,Filed,2020
2/1/2020,2019/20,2,Madhesh,Mahottari,Jaleshwar PS,Physical Abuse,Woman,1,Decided,2020
2/1/2020,2019/20,2,Madhesh,Sarlahi,WCSC Malangwa,Physical Abuse,Woman,3,Filed,2020
2/1/2020,2019/20,2,Madhesh,Bara,WCSC Birgunj,Physical Abuse,Woman,1,Under Investigation,2020
2/1/2020,2019/20,2,Madhesh,Parsa,WCSC Birgunj,Physical Abuse,Woman,2,Decided,2020
2/1/2020,2019/20,2,Madhesh,Rautahat,WCSC Gaur,Physical Abuse,Woman,1,Decided,2020
2/1/2020,2019/20,3,Bagmati,Kathmandu,Gongabu PS,Physical Abuse,Woman,3,Under Investigation,2020
2/1/2020,2019/20,3,Bagmati,Lalitpur,Godawari PS,Physical Abuse,Woman,0,Decided,2020
2/1/2020,2019/20,3,Bagmati,Bhaktapur,WCSC Bhaktapur,Physical Abuse,Woman,1,Decided,2020
2/1/2020,2019/20,3,Bagmati,Kavre,Panauti PS,Physical Abuse,Woman,0,Under Investigation,2020
2/1/2020,2019/20,3,Bagmati,Rasuwa,WCSC Rasuwa,Physical Abuse,Woman,1,Decided,2020
2/1/2020,2019/20,3,Bagmati,Nuwakot,Nuwakot Sadar PS,Physical Abuse,Boy-Child,1,Under Investigation,2020
2/1/2020,2019/20,3,Bagmati,Chitwan,WCSC Bharatpur,Physical Abuse,Woman,2,Decided,2020
2/1/2020,2019/20,3,Bagmati,Dhading,WCSC Nilkantha,Physical Abuse,Woman,1,Decided,2020
2/1/2020,2019/20,3,Bagmati,Sindhuli,Kamalamai PS,Physical Abuse,Woman,1,Filed,2020
2/1/2020,2019/20,3,Bagmati,Ramechhap,WCSC Ramechhap,Physical Abuse,Woman,2,Under Investigation,2020
2/1/2020,2019/20,3,Bagmati,Dolakha,WCSC Dolakha,Physical Abuse,Woman,1,Under Investigation,2020
2/1/2020,2019/20,4,Gandaki,Kaski,WCSC Baidam Pokhara,Physical Abuse,Woman,1,Under Investigation,2020
2/1/2020,2019/20,4,Gandaki,Syangja,WCSC Syangja,Physical Abuse,Woman,0,Decided,2020
2/1/2020,2019/20,4,Gandaki,Lamjung,WCSC Besisahar,Physical Abuse,Woman,0,Filed,2020
2/1/2020,2019/20,4,Gandaki,Gorkha,WCSC Gorkha,Physical Abuse,Woman,0,Under Investigation,2020
2/1/2020,2019/20,4,Gandaki,Mustang,Mustang PS,Physical Abuse,Woman,1,Filed,2020
2/1/2020,2019/20,4,Gandaki,Myagdi,WCSC Baglung,Physical Abuse,Boy-Child,1,Decided,2020
2/1/2020,2019/20,4,Gandaki,Parbat,WCSC Kushma,Physical Abuse,Woman,0,Decided,2020
2/1/2020,2019/20,5,Lumbini,Rupandehi,Butwal PS,Physical Abuse,Girl-Child,2,Decided,2020
2/1/2020,2019/20,5,Lumbini,Arghakhanchi,Arghakhanchi PS,Physical Abuse,Girl-Child,0,Filed,2020
2/1/2020,2019/20,5,Lumbini,Palpa,Palpa PS,Physical Abuse,Woman,1,Decided,2020
2/1/2020,2019/20,5,Lumbini,Gulmi,Gulmi Sadar PS,Physical Abuse,Woman,1,Decided,2020
2/1/2020,2019/20,5,Lumbini,Dang,WCSC Ghorahi,Physical Abuse,Woman,2,Decided,2020
2/1/2020,2019/20,5,Lumbini,Banke,Kohalpur PS,Physical Abuse,Woman,3,Decided,2020
2/1/2020,2019/20,5,Lumbini,Bardiya,Rajapur PS,Physical Abuse,Woman,1,Decided,2020
2/1/2020,2019/20,5,Lumbini,Rolpa,WCSC Rolpa,Physical Abuse,Woman,1,Filed,2020
2/1/2020,2019/20,5,Lumbini,Eastern Rukum,WCSC Rukum,Physical Abuse,Boy-Child,2,Decided,2020
2/1/2020,2019/20,5,Lumbini,Pyuthan,WCSC Pyuthan,Physical Abuse,Girl-Child,1,Filed,2020
2/1/2020,2019/20,6,Karnali,Dailekh,WCSC Dailekh,Physical Abuse,Woman,0,Under Investigation,2020
2/1/2020,2019/20,6,Karnali,Dolpa,WCSC Dunai,Physical Abuse,Woman,1,Decided,2020
2/1/2020,2019/20,6,Karnali,Jumla,WCSC Khalanga Jumla,Physical Abuse,Woman,1,Decided,2020
2/1/2020,2019/20,6,Karnali,Kalikot,Kalikot PS,Physical Abuse,Woman,0,Under Investigation,2020
2/1/2020,2019/20,6,Karnali,Mugu,WCSC Gamgadhi,Physical Abuse,Woman,0,Under Investigation,2020
2/1/2020,2019/20,6,Karnali,Western Rukum,WCSC Musikot,Physical Abuse,Woman,1,Decided,2020
2/1/2020,2019/20,6,Karnali,Jajarkot,WCSC Khalanga Jajarkot,Physical Abuse,Woman,1,Decided,2020
2/1/2020,2019/20,7,Sudurpashchim,Bajura,WCSC Martadi,Physical Abuse,Girl-Child,0,Decided,2020
2/1/2020,2019/20,7,Sudurpashchim,Baitadi,Dasharathchand PS,Physical Abuse,Boy-Child,0,Under Investigation,2020
2/1/2020,2019/20,7,Sudurpashchim,Darchula,Mahakali PS,Physical Abuse,Woman,1,Decided,2020
2/1/2020,2019/20,7,Sudurpashchim,Achham,WCSC Sanphebagar,Physical Abuse,Woman,1,Under Investigation,2020
3/1/2020,2019/20,1,Koshi,Morang,Rangeli Police Post,Rape,Girl-Child,3,Under Investigation,2020
3/1/2020,2019/20,1,Koshi,Sunsari,Dharan PS,Rape,Woman,2,Decided,2020
3/1/2020,2019/20,1,Koshi,Jhapa,WCSC Birtamod,Rape,Woman,2,Decided,2020
3/1/2020,2019/20,1,Koshi,Taplejung,WCSC Taplejung,Rape,Woman,5,Decided,2020
3/1/2020,2019/20,1,Koshi,Sankhuwasabha,Chainpur PS,Rape,Girl-Child,2,Filed,2020
3/1/2020,2019/20,1,Koshi,Terhathum,Terhathum PS,Rape,Boy-Child,1,Decided,2020
3/1/2020,2019/20,1,Koshi,Ilam,Mai Valley PS,Rape,Woman,1,Decided,2020
3/1/2020,2019/20,1,Koshi,Bhojpur,WCSC Bhojpur,Rape,Woman,3,Under Investigation,2020
3/1/2020,2019/20,1,Koshi,Solukhumbu,WCSC Salleri,Rape,Woman,8,Decided,2020
3/1/2020,2019/20,1,Koshi,Okhaldhunga,Siddhicharan PS,Rape,Girl-Child,1,Under Investigation,2020
3/1/2020,2019/20,1,Koshi,Khotang,WCSC Diktel,Rape,Woman,1,Decided,2020
3/1/2020,2019/20,1,Koshi,Udayapur,Triyuga PS,Rape,Girl-Child,3,Decided,2020
3/1/2020,2019/20,1,Koshi,Panchthar,WCSC Phidim,Rape,Woman,4,Decided,2020
3/1/2020,2019/20,2,Madhesh,Siraha,Golbazar PS,Rape,Girl-Child,1,Decided,2020
3/1/2020,2019/20,2,Madhesh,Saptari,WCSC Rajbiraj,Rape,Girl-Child,1,Decided,2020
3/1/2020,2019/20,2,Madhesh,Dhanusha,Mithila PS,Rape,Girl-Child,2,Decided,2020
3/1/2020,2019/20,2,Madhesh,Mahottari,WCSC Gaur,Rape,Girl-Child,4,Decided,2020
3/1/2020,2019/20,2,Madhesh,Sarlahi,Sarlahi PS,Rape,Girl-Child,2,Decided,2020
3/1/2020,2019/20,2,Madhesh,Bara,Bara Sadar PS,Rape,Girl-Child,5,Decided,2020
3/1/2020,2019/20,2,Madhesh,Parsa,Pokhariya PS,Rape,Girl-Child,2,Under Investigation,2020
3/1/2020,2019/20,3,Bagmati,Kathmandu,Metropolitan Police Range,Rape,Girl-Child,8,Decided,2020
3/1/2020,2019/20,3,Bagmati,Lalitpur,Godawari PS,Rape,Girl-Child,7,Filed,2020
3/1/2020,2019/20,3,Bagmati,Bhaktapur,WCSC Bhaktapur,Rape,Girl-Child,1,Decided,2020
3/1/2020,2019/20,3,Bagmati,Sindhulpalchok,WCSC Chautara,Rape,Girl-Child,0,Decided,2020
3/1/2020,2019/20,3,Bagmati,Kavre,Panauti PS,Rape,Woman,3,Decided,2020
3/1/2020,2019/20,3,Bagmati,Rasuwa,Dhunche PS,Rape,Girl-Child,2,Decided,2020
3/1/2020,2019/20,3,Bagmati,Nuwakot,WCSC Bidur,Rape,Woman,2,Filed,2020
3/1/2020,2019/20,3,Bagmati,Chitwan,Bharatpur PS,Rape,Boy-Child,3,Under Investigation,2020
3/1/2020,2019/20,3,Bagmati,Makwanpur,Hetauda PS,Rape,Woman,1,Decided,2020
3/1/2020,2019/20,3,Bagmati,Sindhuli,Kamalamai PS,Rape,Woman,6,Decided,2020
3/1/2020,2019/20,3,Bagmati,Ramechhap,Manthali PS,Rape,Girl-Child,2,Decided,2020
3/1/2020,2019/20,3,Bagmati,Dolakha,Bhimeshwor PS,Rape,Girl-Child,4,Under Investigation,2020
3/1/2020,2019/20,4,Gandaki,Kaski,WCSC Baidam Pokhara,Rape,Woman,2,Filed,2020
3/1/2020,2019/20,4,Gandaki,Syangja,Waling PS,Rape,Woman,2,Under Investigation,2020
3/1/2020,2019/20,4,Gandaki,Lamjung,Lamjung PS,Rape,Girl-Child,1,Decided,2020
3/1/2020,2019/20,4,Gandaki,Manang,Manang PS,Rape,Girl-Child,0,Under Investigation,2020
3/1/2020,2019/20,4,Gandaki,Mustang,WCSC Jomsom,Rape,Woman,2,Under Investigation,2020
3/1/2020,2019/20,4,Gandaki,Myagdi,WCSC Baglung,Rape,Girl-Child,2,Under Investigation,2020
3/1/2020,2019/20,4,Gandaki,Baglung,Baglung Sadar PS,Rape,Girl-Child,1,Decided,2020
3/1/2020,2019/20,4,Gandaki,Parbat,Parbat PS,Rape,Girl-Child,4,Decided,2020
3/1/2020,2019/20,4,Gandaki,Nawalpur,WCSC Kawasoti,Rape,Woman,1,Filed,2020
3/1/2020,2019/20,5,Lumbini,Rupandehi,WCSC Bhairahawa,Rape,Girl-Child,1,Decided,2020
3/1/2020,2019/20,5,Lumbini,Kapilvastu,Kapilvastu Sadar PS,Rape,Girl-Child,2,Under Investigation,2020
3/1/2020,2019/20,5,Lumbini,Arghakhanchi,WCSC Sandhikharka,Rape,Girl-Child,1,Under Investigation,2020
3/1/2020,2019/20,5,Lumbini,Palpa,Palpa PS,Rape,Woman,3,Under Investigation,2020
3/1/2020,2019/20,5,Lumbini,Nawalparasi (E),Nawalparasi PS,Rape,Girl-Child,1,Decided,2020
3/1/2020,2019/20,5,Lumbini,Gulmi,WCSC Tamghas,Rape,Girl-Child,6,Decided,2020
3/1/2020,2019/20,5,Lumbini,Dang,WCSC Ghorahi,Rape,Girl-Child,3,Decided,2020
3/1/2020,2019/20,5,Lumbini,Banke,WCSC Nepalgunj,Rape,Woman,1,Filed,2020
3/1/2020,2019/20,5,Lumbini,Bardiya,Bardiya PS,Rape,Girl-Child,2,Under Investigation,2020
3/1/2020,2019/20,5,Lumbini,Rolpa,Rolpa Sadar PS,Rape,Girl-Child,2,Decided,2020
3/1/2020,2019/20,5,Lumbini,Eastern Rukum,WCSC Rukum,Rape,Girl-Child,3,Filed,2020
3/1/2020,2019/20,5,Lumbini,Pyuthan,WCSC Pyuthan,Rape,Woman,1,Decided,2020
3/1/2020,2019/20,6,Karnali,Surkhet,WCSC Surkhet,Rape,Girl-Child,1,Under Investigation,2020
3/1/2020,2019/20,6,Karnali,Dailekh,Narayan PS,Rape,Girl-Child,3,Under Investigation,2020
3/1/2020,2019/20,6,Karnali,Dolpa,WCSC Dunai,Rape,Girl-Child,1,Decided,2020
3/1/2020,2019/20,6,Karnali,Mugu,Mugu PS,Rape,Girl-Child,0,Decided,2020
3/1/2020,2019/20,6,Karnali,Salyan,WCSC Salyan,Rape,Girl-Child,1,Decided,2020
3/1/2020,2019/20,6,Karnali,Western Rukum,Musikot PS,Rape,Girl-Child,1,Decided,2020
3/1/2020,2019/20,7,Sudurpashchim,Kailali,WCSC Dhangadhi,Rape,Woman,2,Filed,2020
3/1/2020,2019/20,7,Sudurpashchim,Kanchanpur,WCSC Mahendranagar,Rape,Woman,1,Decided,2020
3/1/2020,2019/20,7,Sudurpashchim,Dadeldhura,Amargadhi PS,Rape,Woman,0,Decided,2020
3/1/2020,2019/20,7,Sudurpashchim,Bajhang,Bajhang PS,Rape,Girl-Child,3,Filed,2020
3/1/2020,2019/20,7,Sudurpashchim,Bajura,Bajura PS,Rape,Girl-Child,3,Decided,2020
3/1/2020,2019/20,7,Sudurpashchim,Baitadi,Dasharathchand PS,Rape,Woman,2,Decided,2020
3/1/2020,2019/20,7,Sudurpashchim,Darchula,Mahakali PS,Rape,Woman,1,Filed,2020
3/1/2020,2019/20,7,Sudurpashchim,Achham,Mangalsen PS,Rape,Woman,1,Decided,2020
3/1/2020,2019/20,1,Koshi,Morang,Rangeli Police Post,Attempt to Rape,Woman,1,Filed,2020
3/1/2020,2019/20,1,Koshi,Sunsari,Dharan PS,Attempt to Rape,Girl-Child,1,Decided,2020
3/1/2020,2019/20,1,Koshi,Jhapa,Kankai PS,Attempt to Rape,Girl-Child,2,Decided,2020
3/1/2020,2019/20,1,Koshi,Taplejung,Phungling PS,Attempt to Rape,Girl-Child,1,Decided,2020
3/1/2020,2019/20,1,Koshi,Sankhuwasabha,Chainpur PS,Attempt to Rape,Woman,0,Decided,2020
3/1/2020,2019/20,1,Koshi,Terhathum,Terhathum PS,Attempt to Rape,Girl-Child,1,Decided,2020
3/1/2020,2019/20,1,Koshi,Ilam,WCSC Ilam,Attempt to Rape,Girl-Child,1,Decided,2020
3/1/2020,2019/20,1,Koshi,Bhojpur,Bhojpur Sadar PS,Attempt to Rape,Woman,1,Decided,2020
3/1/2020,2019/20,1,Koshi,Solukhumbu,WCSC Salleri,Attempt to Rape,Girl-Child,0,Decided,2020
3/1/2020,2019/20,1,Koshi,Okhaldhunga,WCSC Okhaldhunga,Attempt to Rape,Girl-Child,1,Decided,2020
3/1/2020,2019/20,1,Koshi,Udayapur,Triyuga PS,Attempt to Rape,Woman,0,Decided,2020
3/1/2020,2019/20,1,Koshi,Panchthar,Panchthar PS,Attempt to Rape,Girl-Child,1,Filed,2020
3/1/2020,2019/20,2,Madhesh,Siraha,Golbazar PS,Attempt to Rape,Woman,0,Decided,2020
3/1/2020,2019/20,2,Madhesh,Saptari,WCSC Rajbiraj,Attempt to Rape,Girl-Child,2,Decided,2020
3/1/2020,2019/20,2,Madhesh,Dhanusha,Mithila PS,Attempt to Rape,Girl-Child,0,Under Investigation,2020
3/1/2020,2019/20,2,Madhesh,Mahottari,WCSC Gaur,Attempt to Rape,Girl-Child,3,Decided,2020
3/1/2020,2019/20,2,Madhesh,Bara,WCSC Birgunj,Attempt to Rape,Woman,1,Under Investigation,2020
3/1/2020,2019/20,2,Madhesh,Parsa,WCSC Birgunj,Attempt to Rape,Woman,2,Filed,2020
3/1/2020,2019/20,3,Bagmati,Kathmandu,Koteshwor PS,Attempt to Rape,Girl-Child,3,Decided,2020
3/1/2020,2019/20,3,Bagmati,Lalitpur,WCSC Patan,Attempt to Rape,Girl-Child,5,Under Investigation,2020
3/1/2020,2019/20,3,Bagmati,Bhaktapur,WCSC Bhaktapur,Attempt to Rape,Girl-Child,2,Under Investigation,2020
3/1/2020,2019/20,3,Bagmati,Sindhulpalchok,Bahrabise PS,Attempt to Rape,Girl-Child,1,Filed,2020
3/1/2020,2019/20,3,Bagmati,Kavre,Banepa PS,Attempt to Rape,Boy-Child,0,Filed,2020
3/1/2020,2019/20,3,Bagmati,Nuwakot,WCSC Bidur,Attempt to Rape,Woman,1,Decided,2020
3/1/2020,2019/20,3,Bagmati,Makwanpur,WCSC Hetauda,Attempt to Rape,Girl-Child,0,Decided,2020
3/1/2020,2019/20,3,Bagmati,Dhading,Dhading PS,Attempt to Rape,Woman,0,Under Investigation,2020
3/1/2020,2019/20,3,Bagmati,Sindhuli,Kamalamai PS,Attempt to Rape,Girl-Child,0,Filed,2020
3/1/2020,2019/20,3,Bagmati,Ramechhap,WCSC Ramechhap,Attempt to Rape,Woman,1,Under Investigation,2020
3/1/2020,2019/20,4,Gandaki,Kaski,Pokhara PS,Attempt to Rape,Woman,1,Decided,2020
3/1/2020,2019/20,4,Gandaki,Tanahu,WCSC Damauli,Attempt to Rape,Woman,1,Decided,2020
3/1/2020,2019/20,4,Gandaki,Manang,WCSC Chame,Attempt to Rape,Girl-Child,1,Decided,2020
3/1/2020,2019/20,4,Gandaki,Mustang,Mustang PS,Attempt to Rape,Woman,0,Decided,2020
3/1/2020,2019/20,4,Gandaki,Myagdi,Myagdi PS,Attempt to Rape,Woman,0,Under Investigation,2020
3/1/2020,2019/20,4,Gandaki,Parbat,WCSC Kushma,Attempt to Rape,Woman,1,Decided,2020
3/1/2020,2019/20,4,Gandaki,Nawalpur,Nawalpur PS,Attempt to Rape,Woman,1,Decided,2020
3/1/2020,2019/20,5,Lumbini,Rupandehi,Sainamaina PS,Attempt to Rape,Girl-Child,2,Decided,2020
3/1/2020,2019/20,5,Lumbini,Kapilvastu,Kapilvastu Sadar PS,Attempt to Rape,Woman,1,Decided,2020
3/1/2020,2019/20,5,Lumbini,Arghakhanchi,Arghakhanchi PS,Attempt to Rape,Girl-Child,1,Decided,2020
3/1/2020,2019/20,5,Lumbini,Palpa,Palpa PS,Attempt to Rape,Girl-Child,1,Under Investigation,2020
3/1/2020,2019/20,5,Lumbini,Gulmi,WCSC Tamghas,Attempt to Rape,Woman,0,Decided,2020
3/1/2020,2019/20,5,Lumbini,Bardiya,WCSC Gulariya,Attempt to Rape,Girl-Child,0,Decided,2020
3/1/2020,2019/20,5,Lumbini,Rolpa,Rolpa Sadar PS,Attempt to Rape,Girl-Child,1,Decided,2020
3/1/2020,2019/20,5,Lumbini,Eastern Rukum,WCSC Rukum,Attempt to Rape,Boy-Child,0,Decided,2020
3/1/2020,2019/20,5,Lumbini,Pyuthan,Khalanga PS,Attempt to Rape,Woman,0,Filed,2020
3/1/2020,2019/20,6,Karnali,Dolpa,Dolpa PS,Attempt to Rape,Girl-Child,2,Under Investigation,2020
3/1/2020,2019/20,6,Karnali,Jumla,Jumla PS,Attempt to Rape,Girl-Child,0,Filed,2020
3/1/2020,2019/20,6,Karnali,Mugu,Mugu PS,Attempt to Rape,Girl-Child,1,Decided,2020
3/1/2020,2019/20,6,Karnali,Salyan,Bangad Kupinde PS,Attempt to Rape,Woman,1,Under Investigation,2020
3/1/2020,2019/20,6,Karnali,Western Rukum,Musikot PS,Attempt to Rape,Girl-Child,1,Under Investigation,2020
3/1/2020,2019/20,6,Karnali,Jajarkot,WCSC Khalanga Jajarkot,Attempt to Rape,Girl-Child,0,Decided,2020
3/1/2020,2019/20,7,Sudurpashchim,Kailali,WCSC Dhangadhi,Attempt to Rape,Woman,1,Filed,2020
3/1/2020,2019/20,7,Sudurpashchim,Dadeldhura,WCSC Dadeldhura,Attempt to Rape,Woman,1,Decided,2020
3/1/2020,2019/20,7,Sudurpashchim,Bajhang,Bajhang PS,Attempt to Rape,Girl-Child,1,Under Investigation,2020
3/1/2020,2019/20,7,Sudurpashchim,Bajura,WCSC Martadi,Attempt to Rape,Girl-Child,1,Decided,2020
3/1/2020,2019/20,7,Sudurpashchim,Baitadi,Dasharathchand PS,Attempt to Rape,Girl-Child,0,Decided,2020
3/1/2020,2019/20,7,Sudurpashchim,Darchula,Mahakali PS,Attempt to Rape,Girl-Child,1,Filed,2020
3/1/2020,2019/20,7,Sudurpashchim,Achham,WCSC Sanphebagar,Attempt to Rape,Girl-Child,1,Decided,2020
3/1/2020,2019/20,1,Koshi,Morang,Rangeli Police Post,Child Sexual Abuse,Girl-Child,1,Decided,2020
3/1/2020,2019/20,1,Koshi,Sunsari,Dharan PS,Child Sexual Abuse,Girl-Child,1,Decided,2020
3/1/2020,2019/20,1,Koshi,Jhapa,Mechinagar PS,Child Sexual Abuse,Girl-Child,1,Decided,2020
3/1/2020,2019/20,1,Koshi,Taplejung,Phungling PS,Child Sexual Abuse,Girl-Child,0,Under Investigation,2020
3/1/2020,2019/20,1,Koshi,Sankhuwasabha,WCSC Khandbari,Child Sexual Abuse,Girl-Child,1,Under Investigation,2020
3/1/2020,2019/20,1,Koshi,Terhathum,Terhathum PS,Child Sexual Abuse,Girl-Child,0,Decided,2020
3/1/2020,2019/20,1,Koshi,Solukhumbu,Solukhumbu PS,Child Sexual Abuse,Girl-Child,0,Decided,2020
3/1/2020,2019/20,1,Koshi,Okhaldhunga,Siddhicharan PS,Child Sexual Abuse,Girl-Child,0,Decided,2020
3/1/2020,2019/20,2,Madhesh,Siraha,Lahan PS,Child Sexual Abuse,Girl-Child,0,Under Investigation,2020
3/1/2020,2019/20,2,Madhesh,Saptari,WCSC Rajbiraj,Child Sexual Abuse,Boy-Child,1,Filed,2020
3/1/2020,2019/20,2,Madhesh,Mahottari,WCSC Gaur,Child Sexual Abuse,Girl-Child,1,Decided,2020
3/1/2020,2019/20,2,Madhesh,Bara,Bara Sadar PS,Child Sexual Abuse,Girl-Child,1,Decided,2020
3/1/2020,2019/20,2,Madhesh,Rautahat,Rautahat PS,Child Sexual Abuse,Girl-Child,1,Decided,2020
